BCN,Article,Size,Brand,Colour,MRP,SalesPrice,TotalQty,ItemCode,ItemName
G004U7,SHIRT,24,ANG,,380.0,280.0,1.0,1326,SHIRT BOYS F/S
G004U8,SHIRT,24,ANG,,380.0,280.0,1.0,1326,SHIRT BOYS F/S
G004UA,SHIRT,24,ANG,,400.0,300.0,1.0,1326,SHIRT BOYS F/S
G004UC,SHIRT,24,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004UD,SHIRT,24,ANG,,360.0,260.0,1.0,1326,SHIRT BOYS F/S
G004UE,SHIRT,24,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004UF,SHIRT,24,ANG,,370.0,270.0,1.0,1326,SHIRT BOYS F/S
G004UG,SHIRT,24,ANG,,500.0,400.0,1.0,1326,SHIRT BOYS F/S
G004UH,SHIRT,24,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004UI,SHIRT,24,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004UJ,SHIRT,24,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004UM,SHIRT,24,HIG,,620.0,520.0,1.0,1326,SHIRT BOYS F/S
G004UN,SHIRT,24,HIG,,500.0,400.0,1.0,1326,SHIRT BOYS F/S
G004UO,SHIRT,24,HIG,,470.0,370.0,1.0,1326,SHIRT BOYS F/S
G004UP,SHIRT,24,HIG,,460.0,360.0,1.0,1326,SHIRT BOYS F/S
G004UQ,6036,20,JEANS TOP,,960.0,860.0,1.0,1280,GIRLS DRESS
G004UR,SHIRT,22,JP,,270.0,170.0,1.0,1326,SHIRT BOYS F/S
G004US,SHIRT,22,JP,,270.0,170.0,1.0,1326,SHIRT BOYS F/S
G004UT,SHIRT,22,JP,,270.0,170.0,1.0,1326,SHIRT BOYS F/S
G004UU,SHIRT,22,JP,,270.0,170.0,1.0,1326,SHIRT BOYS F/S
G004UV,SHIRT,22,JP,,270.0,170.0,1.0,1326,SHIRT BOYS F/S
G004UW,SHIRT,22,JP,,270.0,170.0,1.0,1326,SHIRT BOYS F/S
G004UX,SHIRT,22,JP,,270.0,170.0,1.0,1326,SHIRT BOYS F/S
G004UZ,SHIRT,22,JP,,270.0,170.0,1.0,1326,SHIRT BOYS F/S
G004V1,SHIRT,22,4G,,350.0,250.0,1.0,1326,SHIRT BOYS F/S
G004V3,SHIRT,22,4G,,350.0,250.0,1.0,1326,SHIRT BOYS F/S
G004V4,SHIRT,22,4G,,350.0,250.0,1.0,1326,SHIRT BOYS F/S
G004V7,SHIRT,22,4G,,350.0,250.0,1.0,1326,SHIRT BOYS F/S
G004VA,SHIRT,22,4G,,350.0,250.0,1.0,1326,SHIRT BOYS F/S
G004VD,SHIRT,22,ANG,,350.0,250.0,1.0,1326,SHIRT BOYS F/S
G004VE,SHIRT,22,ANG,,360.0,260.0,1.0,1326,SHIRT BOYS F/S
G004VG,SHIRT,22,ANG,,370.0,270.0,1.0,1326,SHIRT BOYS F/S
G004VH,SHIRT,22,ANG,,370.0,270.0,1.0,1326,SHIRT BOYS F/S
G004VI,SHIRT,22,ANG,,370.0,270.0,1.0,1326,SHIRT BOYS F/S
G004VK,SHIRT,22,ANG,,400.0,300.0,1.0,1326,SHIRT BOYS F/S
G004VL,SHIRT,22,ANG,,400.0,300.0,1.0,1326,SHIRT BOYS F/S
G004VM,SHIRT,22,ANG,,410.0,310.0,1.0,1326,SHIRT BOYS F/S
G004VO,SHIRT,22,ANG,,500.0,400.0,1.0,1326,SHIRT BOYS F/S
G004VP,SHIRT,22,ANG,,500.0,400.0,1.0,1326,SHIRT BOYS F/S
G004VQ,SHIRT,22,ANG,,500.0,400.0,1.0,1326,SHIRT BOYS F/S
G004VR,SHIRT,22,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004VS,SHIRT,22,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004VT,SHIRT,22,HIG,,620.0,520.0,1.0,1326,SHIRT BOYS F/S
G004VU,SHIRT,22,HIG,,620.0,520.0,1.0,1326,SHIRT BOYS F/S
G004VV,SHIRT,22,HIG,,620.0,520.0,1.0,1326,SHIRT BOYS F/S
G004VX,SHIRT,22,HIG,,470.0,370.0,1.0,1326,SHIRT BOYS F/S
G004VY,6044,20,JEANS TOP,,800.0,700.0,1.0,1280,GIRLS DRESS
G004VZ,6044,22,JEANS TOP,,800.0,700.0,1.0,1280,GIRLS DRESS
G004W3,SHIRT,20,HIG,,620.0,520.0,1.0,1326,SHIRT BOYS F/S
G004W5,SHIRT,20,HIG,,360.0,260.0,1.0,1326,SHIRT BOYS F/S
G004W6,SHIRT,20,HIG,,360.0,260.0,1.0,1326,SHIRT BOYS F/S
G004W7,SHIRT,20,HIG,,360.0,260.0,1.0,1326,SHIRT BOYS F/S
G004W8,SHIRT,20,HIG,,360.0,260.0,1.0,1326,SHIRT BOYS F/S
G004W9,SHIRT,20,HIG,,470.0,370.0,1.0,1326,SHIRT BOYS F/S
G004WA,SHIRT,20,HIG,,490.0,390.0,1.0,1326,SHIRT BOYS F/S
G004WB,SHIRT,20,HIG,,490.0,390.0,1.0,1326,SHIRT BOYS F/S
G004WC,SHIRT,20,HIG,,500.0,400.0,1.0,1326,SHIRT BOYS F/S
G004WD,SHIRT,20,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004WE,SHIRT,20,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004WF,SHIRT,20,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004WJ,SHIRT,20,ANG,,500.0,400.0,1.0,1326,SHIRT BOYS F/S
G004WL,SHIRT,20,ANG,,400.0,300.0,1.0,1326,SHIRT BOYS F/S
G004WM,SHIRT,20,ANG,,400.0,300.0,1.0,1326,SHIRT BOYS F/S
G004WN,SHIRT,20,ANG,,400.0,300.0,1.0,1326,SHIRT BOYS F/S
G004WO,SHIRT,20,ANG,,400.0,300.0,1.0,1326,SHIRT BOYS F/S
G004WP,SHIRT,20,ANG,,360.0,260.0,1.0,1326,SHIRT BOYS F/S
G004WQ,SHIRT,20,ANG,,350.0,250.0,1.0,1326,SHIRT BOYS F/S
G004WR,SHIRT,28,ANG,,550.0,450.0,1.0,1326,SHIRT BOYS F/S
G004WS,SHIRT,22,HIG,,460.0,360.0,1.0,1326,SHIRT BOYS F/S
G004WT,SHIRT,22,HIG,,460.0,360.0,1.0,1326,SHIRT BOYS F/S
G004WU,SHIRT,22,HIG,,460.0,360.0,1.0,1326,SHIRT BOYS F/S
G004WV,SHIRT,22,HIG,,480.0,380.0,1.0,1326,SHIRT BOYS F/S
G004WY,SHIRT,38,ANG,,440.0,340.0,1.0,1326,SHIRT BOYS F/S
G004WZ,SHIRT,30,ANG,,560.0,460.0,1.0,1326,SHIRT BOYS F/S
G004X2,SHIRT,38,JP,,320.0,220.0,1.0,1326,SHIRT BOYS F/S
G004X6,SHIRT,38,JP,,320.0,220.0,1.0,1326,SHIRT BOYS F/S
G004X7,SHIRT,38,JP,,300.0,200.0,1.0,1326,SHIRT BOYS F/S
G004X8,SHIRT,38,JP,,300.0,200.0,1.0,1326,SHIRT BOYS F/S
G004X9,SHIRT,38,JP,,300.0,200.0,1.0,1326,SHIRT BOYS F/S
G004XA,SHIRT,38,JP,,300.0,200.0,1.0,1326,SHIRT BOYS F/S
G004XB,SHIRT,38,JP,,300.0,200.0,1.0,1326,SHIRT BOYS F/S
G004XD,SHIRT,38,4G,,350.0,250.0,1.0,1326,SHIRT BOYS F/S
G004XG,SHIRT,38,4G,,350.0,250.0,1.0,1326,SHIRT BOYS F/S
G004XJ,SHIRT,38,4G,,350.0,250.0,1.0,1326,SHIRT BOYS F/S
G004XN,SHIRT,38,ANG,,420.0,320.0,1.0,1326,SHIRT BOYS F/S
G004XO,SHIRT,38,ANG,,420.0,320.0,1.0,1326,SHIRT BOYS F/S
G004XQ,6044,24,JEANS TOP,,870.0,770.0,1.0,1280,GIRLS DRESS
G004XT,DANGRI,0,CITY-BOY,,530.0,430.0,1.0,1323,NIKKER SUIT BOYS
G004Y3,JACKET,0,DJ-BOY,,730.0,630.0,1.0,1323,NIKKER SUIT BOYS
G004Y5,JACKET,2,DJ-BOY,,730.0,630.0,1.0,1323,NIKKER SUIT BOYS
G004Y6,JACKET,2,DJ-BOY,,760.0,660.0,1.0,1323,NIKKER SUIT BOYS
G004Y7,JACKET,3-6,KARNIKA,,450.0,350.0,1.0,1323,NIKKER SUIT BOYS
G004YA,ROMPER,3-6,KARNIKA,,430.0,330.0,1.0,1323,NIKKER SUIT BOYS
G004YD,JACKET,6-9,KARNIKA,,450.0,350.0,1.0,1323,NIKKER SUIT BOYS
G004YF,ROMPER,6-9,KARNIKA,,430.0,330.0,1.0,1323,NIKKER SUIT BOYS
G004YG,JACKET,9-12,KARNIKA,,450.0,350.0,1.0,1323,NIKKER SUIT BOYS
G004YI,JACKET,9-12,KARNIKA,,450.0,350.0,1.0,1323,NIKKER SUIT BOYS
G004YK,DANGRI,M,OLYCLUB,,630.0,530.0,1.0,1323,NIKKER SUIT BOYS
G004YL,33985,26,JEANS TOP,,910.0,810.0,1.0,1280,GIRLS DRESS
G004YO,NIKKER,M,OLYTOSS,,630.0,530.0,1.0,1323,NIKKER SUIT BOYS
G004Z0,NIKKER,16,BOYSFUN,,550.0,450.0,1.0,1323,NIKKER SUIT BOYS
G004Z7,NIKKER,16,GUFFKID,,550.0,450.0,1.0,1323,NIKKER SUIT BOYS
G004Z9,NIKKER,16,FIRST ONE,,680.0,580.0,1.0,1323,NIKKER SUIT BOYS
G004ZB,NIKKER,16,MINNI BOW,,750.0,650.0,1.0,1323,NIKKER SUIT BOYS
G004ZC,NIKKER,2,LITTLE COLLER,,910.0,810.0,1.0,1323,NIKKER SUIT BOYS
G004ZD,NIKKER,1,LITTLE COLLER,,950.0,850.0,1.0,1323,NIKKER SUIT BOYS
G004ZF,NIKKER,18,KIDZELO,,920.0,820.0,1.0,1323,NIKKER SUIT BOYS
G004ZG,DANGRI,L,MINIBOO,,750.0,650.0,1.0,1323,NIKKER SUIT BOYS
G004ZH,NIKKER,L,MINIBOO,,750.0,650.0,1.0,1323,NIKKER SUIT BOYS
G004ZI,1029,16,SHIRT,,830.0,730.0,1.0,1325,PENT SUIT BOYS
G004ZJ,NIKKER,18,BUMBLEBEE,,450.0,350.0,1.0,1323,NIKKER SUIT BOYS
G004ZL,1045,18,SHIRT,,830.0,730.0,1.0,1325,PENT SUIT BOYS
G004ZM,1045,16,SHIRT,,830.0,730.0,1.0,1325,PENT SUIT BOYS
G004ZO,NIKKER,3,LITTLE COLLER,,950.0,850.0,1.0,1323,NIKKER SUIT BOYS
G004ZQ,SHIRT,18,ROCKKON,,670.0,570.0,1.0,1323,NIKKER SUIT BOYS
G004ZS,4191,16,COLLAR,,710.0,610.0,1.0,1325,PENT SUIT BOYS
G004ZT,4191,18,COLLAR,,710.0,610.0,1.0,1325,PENT SUIT BOYS
G004ZU,JACKET,18,IRIS,,830.0,730.0,1.0,1323,NIKKER SUIT BOYS
G004ZY,NIKKER,18,BOYSFUN,,600.0,500.0,1.0,1323,NIKKER SUIT BOYS
G00507,NIKKER,18,GUFFKID,,500.0,400.0,1.0,1323,NIKKER SUIT BOYS
G00508,NIKKER,18,GUFFKID,,450.0,350.0,1.0,1323,NIKKER SUIT BOYS
G0050A,NIKKER,18,PKIDS,,650.0,550.0,1.0,1323,NIKKER SUIT BOYS
G0050B,NIKKER,18,PKIDS,,650.0,550.0,1.0,1323,NIKKER SUIT BOYS
G0050D,3001,16,COLLAR,,670.0,570.0,1.0,1325,PENT SUIT BOYS
G0050F,NIKKER,18,MAD BOYZ,,680.0,580.0,1.0,1323,NIKKER SUIT BOYS
G0050G,6858,18,RN,,760.0,660.0,1.0,1325,PENT SUIT BOYS
G0050J,NIKKER,18,KOOLWARM,,670.0,570.0,1.0,1323,NIKKER SUIT BOYS
G0050M,NIKKER,18,VICO,,450.0,350.0,1.0,1323,NIKKER SUIT BOYS
G0050O,NIKKER,18,FIRST ONE,,680.0,580.0,1.0,1323,NIKKER SUIT BOYS
G0050S,DANGRI,2,KIDIKO,,560.0,460.0,1.0,1323,NIKKER SUIT BOYS
G0050V,RN-321,30,PUBG,,560.0,460.0,1.0,1349,TSHIRT BOYS F/S
G0050W,RN-321,30,PUBG,,560.0,460.0,1.0,1349,TSHIRT BOYS F/S
G0050X,RN-321,30,PUBG,,560.0,460.0,1.0,1349,TSHIRT BOYS F/S
G00511,RN-321,32,PUBG,,560.0,460.0,1.0,1349,TSHIRT BOYS F/S
G00512,RN-321,32,PUBG,,560.0,460.0,1.0,1349,TSHIRT BOYS F/S
G00515,RN-321,34,PUBG,,560.0,460.0,1.0,1349,TSHIRT BOYS F/S
G00517,RN-321,34,PUBG,,560.0,460.0,1.0,1349,TSHIRT BOYS F/S
G0051C,RN-321,36,PUBG,,560.0,460.0,1.0,1349,TSHIRT BOYS F/S
G0051E,RN-311,30,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051F,RN-311,30,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051G,RN-311,30,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051H,RN-311,30,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051I,RN-311,30,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051J,RN-311,32,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051L,RN-311,32,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051P,RN-311,34,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051Q,RN-311,34,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051R,RN-311,34,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051S,RN-311,34,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051V,RN-311,36,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G0051W,RN-311,36,PUBG,,490.0,390.0,1.0,1349,TSHIRT BOYS F/S
G00520,RN-308,30,PUBG,,480.0,380.0,1.0,1349,TSHIRT BOYS F/S
G00521,RN-308,30,PUBG,,480.0,380.0,1.0,1349,TSHIRT BOYS F/S
G00524,RN-308,32,PUBG,,480.0,380.0,1.0,1349,TSHIRT BOYS F/S
G00526,RN-308,32,PUBG,,480.0,380.0,1.0,1349,TSHIRT BOYS F/S
G0052I,RN-365,24,PUBG,,430.0,330.0,1.0,1349,TSHIRT BOYS F/S
G0052J,RN-365,24,PUBG,,430.0,330.0,1.0,1349,TSHIRT BOYS F/S
G0052K,RN-365,24,PUBG,,430.0,330.0,1.0,1349,TSHIRT BOYS F/S
G0052M,RN-365,24,PUBG,,430.0,330.0,1.0,1349,TSHIRT BOYS F/S
G0052P,6858,20,RN,,760.0,660.0,1.0,1325,PENT SUIT BOYS
G0052X,RN-365,30,PUBG,,450.0,350.0,1.0,1349,TSHIRT BOYS F/S
G0052Y,RN-365,30,PUBG,,450.0,350.0,1.0,1349,TSHIRT BOYS F/S
G0052Z,RN-365,30,PUBG,,450.0,350.0,1.0,1349,TSHIRT BOYS F/S
G00530,RN-365,30,PUBG,,450.0,350.0,1.0,1349,TSHIRT BOYS F/S
G00531,RN-365,30,PUBG,,450.0,350.0,1.0,1349,TSHIRT BOYS F/S
G00537,CL-713,24,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G00538,CL-713,24,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G00539,CL-713,24,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G0053A,CL-713,24,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G0053B,CL-713,24,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G0053C,CL-713,24,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G0053D,CL-713,24,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G0053G,CL-713,24,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G0053H,CL-713,26,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G0053N,CL-713,26,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G0053Q,CL-713,26,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G0053W,CL-713,28,PUBG,,400.0,300.0,1.0,1350,TSHIRT BOYS H/S
G00542,CL-713,30,PUBG,,420.0,320.0,1.0,1350,TSHIRT BOYS H/S
G0054G,CL-713,32,PUBG,,420.0,320.0,1.0,1350,TSHIRT BOYS H/S
G0054S,8520,16,RN,,730.0,630.0,1.0,1325,PENT SUIT BOYS
G00557,CL-3027,24,PUBG,,420.0,320.0,1.0,1350,TSHIRT BOYS H/S
G00558,CL-3027,24,PUBG,,420.0,320.0,1.0,1350,TSHIRT BOYS H/S
G00559,CL-3027,24,PUBG,,420.0,320.0,1.0,1350,TSHIRT BOYS H/S
G0055H,CL-3027,28,PUBG,,420.0,320.0,1.0,1350,TSHIRT BOYS H/S
G0055I,CL-3027,28,PUBG,,420.0,320.0,1.0,1350,TSHIRT BOYS H/S
G0056E,34003,40,JEANS TOP,,1140.0,1040.0,1.0,1280,GIRLS DRESS
G0056F,800,22,COAT SET,,870.0,770.0,1.0,1280,GIRLS DRESS
G0056M,12267,32,DENIM MIDDHI,,870.0,770.0,1.0,1280,GIRLS DRESS
G0056V,34097,32,JACKET JEANS,,1120.0,1020.0,1.0,1280,GIRLS DRESS
G00578,800,26,COAT SET,,870.0,770.0,1.0,1280,GIRLS DRESS
G00579,SHORTS,24,ESSDEE,,470.0,370.0,1.0,1320,NIGHT WEAR GIRLS
G0057A,SHORTS,24,ESSDEE,,470.0,370.0,1.0,1320,NIGHT WEAR GIRLS
G0057F,12267,28,DENIM MIDDHI,,800.0,700.0,1.0,1280,GIRLS DRESS
G0057J,SHORTS,28,ESSDEE,,470.0,370.0,1.0,1320,NIGHT WEAR GIRLS
G0057K,SHORTS,28,ESSDEE,,470.0,370.0,1.0,1320,NIGHT WEAR GIRLS
G0057O,SHORTS,30,ESSDEE,,500.0,400.0,1.0,1320,NIGHT WEAR GIRLS
G0057R,SHORTS,30,ESSDEE,,500.0,400.0,1.0,1320,NIGHT WEAR GIRLS
G0057S,SHORTS,32,ESSDEE,,530.0,430.0,1.0,1320,NIGHT WEAR GIRLS
G0057T,50113,18,RN,,570.0,470.0,1.0,1325,PENT SUIT BOYS
G0057V,SHORTS,32,ESSDEE,,530.0,430.0,1.0,1320,NIGHT WEAR GIRLS
G0057W,SHORTS,32,ESSDEE,,530.0,430.0,1.0,1320,NIGHT WEAR GIRLS
G00580,SHORTS,34,ESSDEE,,530.0,430.0,1.0,1320,NIGHT WEAR GIRLS
G00581,SHORTS,34,ESSDEE,,530.0,430.0,1.0,1320,NIGHT WEAR GIRLS
G00582,SHORTS,36,ESSDEE,,530.0,430.0,1.0,1320,NIGHT WEAR GIRLS
G00583,SHORTS,36,ESSDEE,,530.0,430.0,1.0,1320,NIGHT WEAR GIRLS
G00587,ADJUSTABLE,28,BLACKHAWK,,1080.0,870.0,1.0,1278,FORMAL GENTS
G0058C,5247,18,RN,,840.0,740.0,1.0,1325,PENT SUIT BOYS
G0058I,ADJUSTABLE,28,BLACKHAWK,,1080.0,870.0,1.0,1278,FORMAL GENTS
G0058M,ADJUSTABLE,28,BLACKHAWK,,1080.0,870.0,1.0,1278,FORMAL GENTS
G00592,1384,22,TOP PLAZO,,980.0,880.0,1.0,1280,GIRLS DRESS
G00593,1384,24,TOP PLAZO,,980.0,880.0,1.0,1280,GIRLS DRESS
G00594,1384,26,TOP PLAZO,,980.0,880.0,1.0,1280,GIRLS DRESS
G0059D,ADJUSTABLE,36,BLACKHAWK,,1080.0,870.0,1.0,1278,FORMAL GENTS
G0059E,ADJUSTABLE,38,BLACKHAWK,,1080.0,870.0,1.0,1278,FORMAL GENTS
G0059H,RN,20,THE BOYZ,,450.0,350.0,1.0,1323,NIKKER SUIT BOYS
G0059I,1268,26,COAT SET,,1060.0,960.0,1.0,1280,GIRLS DRESS
G0059O,RN,20,THE BOYZ,,450.0,350.0,1.0,1323,NIKKER SUIT BOYS
G0059P,RN,20,THE BOYZ,,450.0,350.0,1.0,1323,NIKKER SUIT BOYS
G0059T,RN,20,THE BOYZ,,500.0,400.0,1.0,1323,NIKKER SUIT BOYS
G005A7,RN,20,THE BOYZ,,590.0,490.0,1.0,1323,NIKKER SUIT BOYS
G005AA,RN,20,THE BOYZ,,600.0,500.0,1.0,1323,NIKKER SUIT BOYS
G005AC,RN,20,THE BOYZ,,600.0,500.0,1.0,1323,NIKKER SUIT BOYS
G005AF,RN,20,THE BOYZ,,600.0,500.0,1.0,1323,NIKKER SUIT BOYS
G005AG,50123,22,RN,,700.0,600.0,1.0,1325,PENT SUIT BOYS
G005AH,RN,20,THE BOYZ,,630.0,530.0,1.0,1323,NIKKER SUIT BOYS
G005AI,RN,20,THE BOYZ,,630.0,530.0,1.0,1323,NIKKER SUIT BOYS
G005AK,RN,20,THE BOYZ,,640.0,540.0,1.0,1323,NIKKER SUIT BOYS
G005AN,6844,24,RN,,870.0,770.0,1.0,1325,PENT SUIT BOYS
G005AR,RN,20,THE BOYZ,,680.0,580.0,1.0,1323,NIKKER SUIT BOYS
G005AU,RN,20,THE BOYZ,,750.0,650.0,1.0,1323,NIKKER SUIT BOYS
G005AW,SHIRT,20,THE BOYZ,,630.0,530.0,1.0,1323,NIKKER SUIT BOYS
G005AY,50123,24,RN,,700.0,600.0,1.0,1325,PENT SUIT BOYS
G005B3,SHIRT,20,THE BOYZ,,720.0,620.0,1.0,1323,NIKKER SUIT BOYS
G005B4,COLLAR,20,THE BOYZ,,920.0,820.0,1.0,1323,NIKKER SUIT BOYS
G005B9,RN,22,THE BOYZ,,870.0,770.0,1.0,1323,NIKKER SUIT BOYS
G005BC,RN,22,THE BOYZ,,750.0,650.0,1.0,1323,NIKKER SUIT BOYS
G005BD,RN,22,THE BOYZ,,750.0,650.0,1.0,1323,NIKKER SUIT BOYS
G005BE,RN,22,THE BOYZ,,700.0,600.0,1.0,1323,NIKKER SUIT BOYS
G005BF,4191,24,COLLAR,,800.0,700.0,1.0,1325,PENT SUIT BOYS
G005BQ,RN,22,THE BOYZ,,610.0,510.0,1.0,1323,NIKKER SUIT BOYS
G005BR,RN,22,THE BOYZ,,610.0,510.0,1.0,1323,NIKKER SUIT BOYS
G005BS,RN,22,THE BOYZ,,600.0,500.0,1.0,1323,NIKKER SUIT BOYS
G005C1,RN,22,THE BOYZ,,550.0,450.0,1.0,1323,NIKKER SUIT BOYS
G005CB,2003,20,CAP,,680.0,580.0,1.0,1325,PENT SUIT BOYS
G005CD,RN,20,THE BOYZ,,600.0,500.0,1.0,1323,NIKKER SUIT BOYS
G005CF,DANGRI,22,THE BOYZ,,950.0,850.0,1.0,1323,NIKKER SUIT BOYS
G005CG,DANGRI,22,THE BOYZ,,630.0,530.0,1.0,1323,NIKKER SUIT BOYS
G005CH,COLLAR,22,THE BOYZ,,920.0,820.0,1.0,1323,NIKKER SUIT BOYS
G005CJ,3004,16,VEIN,,690.0,590.0,1.0,1325,PENT SUIT BOYS
G005CK,SHIRT,22,THE BOYZ,,720.0,620.0,1.0,1323,NIKKER SUIT BOYS
G005CM,3002,16,COLLAR,,690.0,590.0,1.0,1325,PENT SUIT BOYS
G005CN,SHIRT,22,THE BOYZ,,750.0,650.0,1.0,1323,NIKKER SUIT BOYS
G005CU,PLAIN,S,ICON,,500.0,450.0,1.0,1329,SHIRT GENTS F/S
G005CW,RN,M,BUFF,,550.0,450.0,1.0,1352,TSHIRT GENTS F/S
G005CX,3004,26,VEIN,,780.0,680.0,1.0,1325,PENT SUIT BOYS
G005CY,12655,3,FOREVER,,640.0,540.0,1.0,1326,SHIRT BOYS F/S
G005D3,7354,26,RN,,760.0,660.0,1.0,1325,PENT SUIT BOYS
G005D4,5630,22,RN,,640.0,540.0,1.0,1325,PENT SUIT BOYS
G005D6,RN,24,THE BOYZ,,530.0,430.0,1.0,1323,NIKKER SUIT BOYS
G005D9,RN,24,THE BOYZ,,530.0,430.0,1.0,1323,NIKKER SUIT BOYS
G005DA,RN,24,THE BOYZ,,530.0,430.0,1.0,1323,NIKKER SUIT BOYS
G005DC,RN,22,THE BOYZ,,550.0,450.0,1.0,1323,NIKKER SUIT BOYS
G005DG,RN,24,THE BOYZ,,550.0,450.0,1.0,1323,NIKKER SUIT BOYS
G005DH,2045,24,SHIRT,,920.0,820.0,1.0,1325,PENT SUIT BOYS
G005DI,2045,26,SHIRT,,920.0,820.0,1.0,1325,PENT SUIT BOYS
G005DJ,RN,24,THE BOYZ,,600.0,500.0,1.0,1323,NIKKER SUIT BOYS
G005DK,RN,24,THE BOYZ,,600.0,500.0,1.0,1323,NIKKER SUIT BOYS
G005DL,2029,26,SHIRT,,920.0,820.0,1.0,1325,PENT SUIT BOYS
G005DM,2011,22,SHIRT,,910.0,810.0,1.0,1325,PENT SUIT BOYS
G005DN,RN,24,THE BOYZ,,770.0,670.0,1.0,1323,NIKKER SUIT BOYS
G005DP,RN,24,THE BOYZ,,620.0,520.0,1.0,1323,NIKKER SUIT BOYS
G005DQ,RN,24,THE BOYZ,,620.0,520.0,1.0,1323,NIKKER SUIT BOYS
G005DS,RN,24,THE BOYZ,,650.0,550.0,1.0,1323,NIKKER SUIT BOYS
G005DX,RN,24,THE BOYZ,,700.0,600.0,1.0,1323,NIKKER SUIT BOYS
G005E0,RN,24,THE BOYZ,,750.0,650.0,1.0,1323,NIKKER SUIT BOYS
G005E1,2003,26,CAP,,770.0,670.0,1.0,1325,PENT SUIT BOYS
G005E2,RN,24,THE BOYZ,,800.0,700.0,1.0,1323,NIKKER SUIT BOYS
G005E3,RN,24,THE BOYZ,,870.0,770.0,1.0,1323,NIKKER SUIT BOYS
G005EB,SHIRT,24,THE BOYZ,,750.0,650.0,1.0,1323,NIKKER SUIT BOYS
G005EC,SHIRT,24,THE BOYZ,,760.0,660.0,1.0,1323,NIKKER SUIT BOYS
G005EE,RN,22,THE BOYZ,,500.0,400.0,1.0,1323,NIKKER SUIT BOYS
G005EG,RN,22,THE BOYZ,,560.0,460.0,1.0,1323,NIKKER SUIT BOYS
G005EH,1014,18,RN,,650.0,550.0,1.0,1325,PENT SUIT BOYS
G005EI,RN,22,THE BOYZ,,800.0,700.0,1.0,1323,NIKKER SUIT BOYS
G005EK,RN,26,THE BOYZ,,470.0,370.0,1.0,1323,NIKKER SUIT BOYS
G005EL,RN,26,THE BOYZ,,500.0,400.0,1.0,1323,NIKKER SUIT BOYS
G005EM,RN,26,THE BOYZ,,500.0,400.0,1.0,1323,NIKKER SUIT BOYS
G005EO,3004,18,VEIN,,690.0,590.0,1.0,1325,PENT SUIT BOYS
G005ER,3002,18,COLLAR,,690.0,590.0,1.0,1325,PENT SUIT BOYS
G005ET,RN,26,THE BOYZ,,540.0,440.0,1.0,1323,NIKKER SUIT BOYS
G005EX,RN,26,THE BOYZ,,550.0,450.0,1.0,1323,NIKKER SUIT BOYS
G005EZ,RN,26,THE BOYZ,,550.0,450.0,1.0,1323,NIKKER SUIT BOYS
G005F0,RN,26,THE BOYZ,,550.0,450.0,1.0,1323,NIKKER SUIT BOYS
G005F1,RN,26,THE BOYZ,,580.0,480.0,1.0,1323,NIKKER SUIT BOYS
G005F2,RN,26,THE BOYZ,,580.0,480.0,1.0,1323,NIKKER SUIT BOYS
